"","lon","lat","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"378",37.14,-0.64,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"379",37.14,-0.64,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"380",37.14,-0.64,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"381",37.14,-0.64,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"382",37.14,-0.64,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"383",37.14,-0.64,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"384",37.13,-0.65,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"385",37.13,-0.65,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"386",36.96,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"387",36.96,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"388",36.96,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"389",36.96,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"390",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"391",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"392",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"393",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"394",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"395",36.98,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"396",36.98,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"397",36.98,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"398",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"399",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"400",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"401",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"402",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"403",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"404",36.95,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"405",36.95,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"406",36.95,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"407",36.95,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"408",36.94,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"409",36.94,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"410",36.94,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"411",36.94,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"412",36.93,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"413",36.94,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"414",36.94,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"415",37.02,-0.86,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"416",37.02,-0.86,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"417",37.02,-0.86,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"418",37.02,-0.86,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"419",37.02,-0.86,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"420",37.02,-0.86,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"421",37.12,-0.92,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"422",37.12,-0.92,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"423",37.11,-0.92,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"424",37.11,-0.92,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"425",37.1,-0.92,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"426",37.08,-0.9,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"427",37.08,-0.89,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"428",37.08,-0.89,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"429",37.08,-0.89,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"430",37.08,-0.89,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"431",37.06,-0.9,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"432",37.06,-0.9,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"433",37.06,-0.9,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"434",37.07,-0.89,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"435",37.07,-0.89,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"436",37.01,-0.94,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"437",37,-0.94,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"438",37,-0.94,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"439",37.02,-0.95,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"440",37.01,-0.95,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"441",37.01,-0.95,19.5386257171631,11.6186666488647,76.4272842407227,110.82202911377,27.757999420166,12.5557498931885,15.2022495269775,20.5021667480469,18.189416885376,20.6479167938232,17.9423332214355,1091,261,18,86.5847473144531,540,58,416,68
"442",37.15,-0.81,19.2990417480469,11.5569581985474,76.2407760620117,113.57332611084,27.6175003051758,12.4589996337891,15.1585006713867,20.0417499542236,17.9439163208008,20.3068752288818,17.7655830383301,1265,321,24,90.7919464111328,650,81,470,91
"443",37.15,-0.81,19.2990417480469,11.5569581985474,76.2407760620117,113.57332611084,27.6175003051758,12.4589996337891,15.1585006713867,20.0417499542236,17.9439163208008,20.3068752288818,17.7655830383301,1265,321,24,90.7919464111328,650,81,470,91
"444",37.15,-0.81,19.2990417480469,11.5569581985474,76.2407760620117,113.57332611084,27.6175003051758,12.4589996337891,15.1585006713867,20.0417499542236,17.9439163208008,20.3068752288818,17.7655830383301,1265,321,24,90.7919464111328,650,81,470,91
"445",37.15,-0.81,19.2990417480469,11.5569581985474,76.2407760620117,113.57332611084,27.6175003051758,12.4589996337891,15.1585006713867,20.0417499542236,17.9439163208008,20.3068752288818,17.7655830383301,1265,321,24,90.7919464111328,650,81,470,91
"446",37.14,-0.76,19.2990417480469,11.5569581985474,76.2407760620117,113.57332611084,27.6175003051758,12.4589996337891,15.1585006713867,20.0417499542236,17.9439163208008,20.3068752288818,17.7655830383301,1265,321,24,90.7919464111328,650,81,470,91
"447",37.14,-0.76,19.2990417480469,11.5569581985474,76.2407760620117,113.57332611084,27.6175003051758,12.4589996337891,15.1585006713867,20.0417499542236,17.9439163208008,20.3068752288818,17.7655830383301,1265,321,24,90.7919464111328,650,81,470,91
"448",37.14,-0.76,19.2990417480469,11.5569581985474,76.2407760620117,113.57332611084,27.6175003051758,12.4589996337891,15.1585006713867,20.0417499542236,17.9439163208008,20.3068752288818,17.7655830383301,1265,321,24,90.7919464111328,650,81,470,91
"449",37.14,-0.76,19.2990417480469,11.5569581985474,76.2407760620117,113.57332611084,27.6175003051758,12.4589996337891,15.1585006713867,20.0417499542236,17.9439163208008,20.3068752288818,17.7655830383301,1265,321,24,90.7919464111328,650,81,470,91
"450",37.14,-0.64,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"451",37.14,-0.64,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"452",37.14,-0.64,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"453",37.14,-0.64,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"454",37.14,-0.64,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"455",37.14,-0.64,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"456",37.13,-0.65,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"457",37.13,-0.65,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"458",37.13,-0.65,18.4501037597656,11.5183334350586,74.2758941650391,107.216209411621,26.8592491149902,11.3517503738403,15.5074987411499,19.199291229248,17.1783332824707,19.4297504425049,17.0181655883789,1353,328,36,86.7763824462891,675,120,464,125
"459",36.96,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"460",36.96,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"461",36.96,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"462",36.96,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"463",36.96,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"464",36.96,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"465",36.96,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"466",36.96,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"467",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"468",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"469",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"470",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"471",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"472",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"473",36.98,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"474",36.98,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"475",36.98,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"476",36.98,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"477",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"478",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"479",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"480",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"481",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"482",36.97,-0.67,16.6869373321533,11.9731664657593,76.927360534668,108.88346862793,25.2987499237061,9.73449993133545,15.5642499923706,17.6135005950928,15.2507085800171,17.80637550354,15.1512088775635,1680,393,48,82.6775741577148,837,166,564,186
"483",36.95,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"484",36.95,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"485",36.95,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"486",36.95,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"487",36.95,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"488",36.95,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"489",36.94,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"490",36.94,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"491",36.94,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
"492",36.94,-0.66,16.3929481506348,12.1621046066284,76.8124847412109,98.1634674072266,24.9792499542236,9.14575004577637,15.8334999084473,17.2813758850098,15.1262083053589,17.4167919158936,15.0308752059937,1519,334,48,78.4111022949219,726,170,479,184
